Aquihabitans	0.20963	0.04449	0.0742	0.23703	0.07558	0.0886	0.0219	0.09884	0.15506	0.43748	0.03304	0.05806	0.02098	0.35033	0.13737	0.03684	0.03044	0.06849	0.00897	0.01373	0.02076	0.05145	0.04108	0.05507	0.03416	0.08847	0.00859	0.01009	0.12104	0	0.00839	0.12224	0.01424	0.02763	0.0216	0.04091
Acidiferrimicrobium	0.2636	0.29559	0.40416	0.16917	0.22569	0.25088	0.1836	0.17135	0.30781	0.28035	0.18136	0.19736	0.47403	0.44966	1.24952	0.33292	0.33228	0.36602	0.2437	0.47146	0.77632	0.38314	0.40118	0.55274	0.36435	0.36678	0.52968	0.34175	0.99932	0.24222	0.4567	0.80403	0.42144	0.29679	0.21028	0.29696
Thermomicrobium	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iamia	0.32404	0.14311	0.37029	0.47582	0.12376	0.48201	0.0486	0.16621	0.25691	0.76764	0.02099	0.45105	0.17129	0.6882	0.62339	0.21671	0.12543	0.48974	0.16196	0.17177	0.25656	0.3067	0.62242	0.38662	0.0662	0.22701	0.09176	0.0453	0.6226	0.02569	0.034	0.52571	0.06151	0.06316	0.02	0.09371
Coprothermobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0.00209	0	0	0	0	0	0	0.0086	0
GW2011 GWC1 47 15	0.00078	0	0	0	0.00814	0	0.00075	0	0	0	0.00075	0	0	0	0.00051	0.02285	0	0	0.00923	0.00636	0.0027	0	0.00103	0.00873	0.00496	0.01216	0	0.00667	0.00118	0.00118	0	0	0	0.03914	0.0126	0
Rubrobacter	0	9e-04	0	0	0.00108	0.00206	0.0024	0.00137	0.00106	0.00269	0.00224	0.00177	0.00338	0.00295	0.00356	0.00487	0.01259	0.0476	0.00566	0	0.00811	0.00414	0.00516	0	0.00418	0.00586	0	0	0	0	0	0.00654	0.00089	0.00176	0	0.00792
Methylocaldum	0.00997	0.0072	0.00851	0.031	0.0114	0.01734	0.0696	0.00684	0.04063	0.01145	0.00708	0.00512	0	0.0338	0.01118	0	0	0	0	0.00084	0	0.00108	0.00041	0	0.00165	0.00088	0.01251	0.03332	0.0059	0.0099	0.01224	0.01886	0.00203	0	0.003	0
Candidatus Omnitrophus	0.01134	0.01234	0.00396	0.01843	0.02008	0.01941	0.02025	0.00445	0.01792	0.0645	0.01602	0.03877	0.08179	0.0182	0.01625	0.12549	0.02789	0.02448	0.10103	0.23877	0.21286	0.13117	0.1451	0.064	0.03018	0.01481	0.0184	0.00647	0.01624	0.00848	0.01745	0.02511	0.01487	0.02177	0.05101	0.03828
Acinetobacter	0.00117	0.00206	0.00264	0	0.00122	0.00137	0	0.00137	0	0.00094	0	0	0.01274	0.00728	0	0.07703	0.00207	0	0.14634	0.02076	0.11243	0.0313	0.44081	0.29124	0.00132	0.00249	0	0	0	0.00353	0.06029	0.00394	0	0.04305	0.12566	0
