Marinoscillum	0	0.11658	0.05715	0.02877	0	0	0.07342	0	0	0	0	0	0	0	0	0	0	0.18326	0.0129	0	0.06545	0.14088	0	0.05422	0	0	0	0	0.6115	0.47026	0	0.03064	0	0	0	0
Ekhidna	0	0	0	0	0	0.03267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68802	0.32136	0	0	0	0	0	0	0.06522	0	0	0	0	0	0	0	0	0
Lysinibacillus	0.26562	0.16482	0.16897	0.15662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09674	0	0.39478	0.06206	0	0	0	0	0	0	0	0
Ureibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06256	0	0	0	0.01716	0	0	0	0	0	0	0	0.07063	0
Ammoniphilus	0	0	0	0	0	0	0	0	0	0.03095	0	0	0	0	0	0	0	0	0.28381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumebacillus	0	0.0402	0	0	0	0	0	0	0	0.01969	0	0	0	0	0	0	0	0.08359	0.73533	0	0	0	0	0	0	0	0.39135	0	0	0.08215	0	0	0	0	0	0
Peribacillus	0	0	0	0	0	0	0	0	0	0	0	0.08304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13045	0	0	0	0	0	0	0
Mesobacillus	0.11768	0	0	0	0.119	0	0	0	0	0	0	0	0	0.11069	0	0.40011	0.2099	0	0	0	0	0	0	0	0	0	0.10642	0	0	0	0	0	0	0	0	0
Litchfieldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferdinandcohnia	0.06388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domibacillus	0	0	0.03976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Priestia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02457	0.05745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niallia	0.08742	0.17688	0.07703	0.15342	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16397	0.21931	0	0	0	0	0	0	0	0.13045	0	0	0	0	0	0	0	0	0
Vulcanibacillus	0	0	0	0	0	0	0	0	0	0	0.24135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus	0.0269	0.04824	0	0.03836	0	0.09437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04316	0	0.06206	0	0	0.09469	0	0.04584	0.0921	0.06449	0
Parageobacillus	0.06388	0.09246	0.05467	0.0831	0	0.098	0	0	0	0	0	0	0	0.0123	0	0	0	0.08038	0.0774	0.09593	0	0	0	0	0.10883	0.03808	0.08582	0.05667	0	0.06232	0.0526	0	0	0.11919	0	0
