Genus	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
Oleiharenicola	1098.6354636366	447.530054576019	854.742439275956	803.536063849884	751.316465254959	459.205906173303	406.044229840376	386.667615274659	1171.60494920834	1924.42299123198	766.75744885567	1083.64827405212	1669.05634694121	1536.60838182321	2820.08995230136	1757.74319300571	1596.71240414933	1752.15494820774	1923.40193354003	2323.32439218487	1533.42663839933	1360.26843575842	643.481362483283	867.207275308371	2481.90870535554	1217.91664060079	1460.94830995804	2257.87106228913	1728.29168004977	3031.04340690889	4546.23096063953	2495.67465280372	3423.87854929928	1585.35714669424	1644.59715064836	3239.0655044566
Aquihabitans	249.236720425727	40.6845504160017	82.1476053632968	257.131540431963	86.5829383751068	92.1957803900068	33.6500742961637	94.3542984641512	220.175029403321	505.8919091878	25.7253198124922	54.0402026430191	6.01926554795902	289.18465939886	128.704878205877	46.0142197121912	58.729651646872	62.0842304483059	13.4932533602936	16.1341971679505	24.4046679851352	66.337160212655	27.5674089902647	44.1855149481859	42.9019306653306	122.047708203163	59.2213327049702	34.482758587417	0	143.320902307513	0	0	147.369234546597	23.6255689897908	28.6424456256048	23.8057179932502
Iamia	332.980258488771	149.822471373213	420.242708428767	548.478164873018	130.339907231344	377.648100443682	77.3951708811766	72.1532870608215	302.312864206632	803.325845745452	42.1609408038067	369.74875492592	185.73733690845	680.138136216831	619.651712007329	149.546214064622	119.906372112364	509.320631270361	172.958974891036	218.964104422185	234.894929356926	211.137628203719	274.948631771324	231.042331174851	72.9973148633983	235.560611636874	105.385993632467	152.923538083327	68.1830336897851	681.742670435738	50.2531056813508	40.1742748987916	604.213861641049	88.7995524099034	46.8694564782623	20.8300032440939
Coprothermobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43928687289068
GW2011 GWC1 47 15	2.99084064510872	0	0	0	6.51699536156718	0	0	0	0	0	0	0	0	0	0	39.1120867553626	0	0	14.7199127566839	18.4390824776577	2.0337223320946	0	0	7.98533402678058	13.446873790626	15.3626485850135	6.06202618239853	0	8.8934391769285	0	5.02531056813508	0	0	0	63.5341521149778	28.2692901169846
Anaerospora	0	5.81207863085739	0	0	0	0	0	0	0	0	0	0	18.0577966438771	0	0	17.2553323920717	466.166609947047	265.582541362197	394.984325637685	0	3.0505834981419	0	2.90183252529102	3.19413361071223	0	6.82784381556156	4.19678735704513	0	16.3046384910356	0	5.02531056813508	0	0	18.7375202332824	13.019293466184	266.326470049486
Rubrobacter	0	1.29157302907942	0	0	0	0	0	0	0	2.54217039792865	0	0	0	0	3.11382769852929	4.60142197121912	14.682412911718	37.9403630517425	13.4932533602936	0	12.2023339925676	0	0	5.32355601785372	0	6.82784381556156	3.73047765070679	0	0	0	0	0	9.82461563643982	2.44402437825422	3.12463043188416	0
Candidatus Omnitrophus	10.966415698732	18.0820224071119	10.8624932711797	21.773235278513	21.412984759435	14.1839662138472	34.7717434393692	7.40033713444323	12.5488358727281	76.2651119378593	20.7231742933965	27.4941381867992	107.486884784982	9.06850848289107	26.9865067205872	176.004390399131	35.4824978699852	37.9403630517425	174.185634287426	399.897601234201	324.378711969088	148.366981980992	140.013419345292	93.1622303124401	41.6212760186043	11.0952462002875	54.0919259352484	34.482758587417	13.3401587653927	7.74707580040612	15.0759317044052	18.2610340449053	38.5967042860136	16.2934958550281	27.60090214831	56.5385802339692
Candidatus Berkiella	231.291676555074	193.090167847373	132.386636742503	336.966736453177	112.650919821376	106.379746603854	349.960772680103	188.708596928302	268.088766371919	249.132698997007	218.665218406184	127.989953628203	31.8161178963548	97.7383692044927	19.7209087573522	50.6156416834104	45.2707731444639	51.7368587069216	26.9865067205872	111.7869375208	25.4215291511825	31.3853231113637	17.4109951517461	55.3649825856787	8.96458252708401	32.4322581239174	15.3882203091655	14.9925037336596	4.44671958846425	0	0	2.4348045393207	6.31582433771131	28.5136177462992	16.1439238980681	4.46357212373441
Desulfuromonas	0	0	0	0	0	0	0	0	0	0	0	0	8.5989507827986	0	1.03794256617643	71.3220405538964	174.965420531306	380.55333848869	26.9865067205872	65.6892313266555	0	0	0	0	9.60490985044715	0	0	0	0	0	0	0	0	0	0	0
Roseimaritima	25.9206189242756	4.52050560177797	31.9085739840905	15.5523109132236	13.9649900605011	2.65949366509635	10.0950222888491	5.55025285083242	12.5488358727281	105.076376447717	77.1759594374766	37.9229492231713	0	18.1370169657821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ga0074140	15.9511501072465	6.4578651453971	2.0367174883462	6.22092436528942	0	0	0	0	4.5632130446284	9.3212914590717	11.4334754722188	5.6884423834757	55.8931800881909	0	0	19.5560433776813	14.682412911718	0	0	33.4208369907546	5.08430583023649	7.13302797985537	8.70549757587306	0	12.8065464672629	1.70696095389039	14.9219106028271	8.99550224019573	28.1625573936069	29.0515342515229	65.329037385756	32.8698612808295	57.5441772991475	41.5484144303218	27.60090214831	17.8542884949376
Methanomassiliicoccus	0	0	0	0	0	0	0	0	0	0	3.57296108506836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas	649.012419988592	1403.29409609479	1150.7453809156	1684.83368226589	1966.27060051856	2960.9029471406	1413.30312043888	1974.03993061273	1642.75669606623	292.349595761794	720.308954749782	1677.14242939475	4058.70476948094	1882.21931622673	1047.28404927202	1359.72019249525	732.897111176591	1308.36767129948	1736.9497052887	2514.62987289057	1668.66917348362	2746.21577224432	3668.64177009917	2340.2352254485	1110.32757871169	832.996945498511	696.666701269492	212.893553017966	203.066861206534	838.620955393962	899.530591696179	1379.31677152518	527.020453069022	178.413779612558	565.037336432385	833.200129763756
Apibacter	0	0	4.75234080614114	0	0	0	0	0	0	0	0	0	0	0	0	5.75177746402391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakamurella	0	0	18.3304573951158	11.4050280030306	10.2409927110341	6.20548521855815	10.0950222888491	7.40033713444323	0	5.93173092850017	0	0	28.3765375832354	0	0	0	13.4588785024082	10.3473717413843	0	0	0	33.5252315053203	7.25458131322755	0	0	0	0	0	0	9.68384475050765	0	6.08701134830176	0	0	0	0
Limnobacter	160.508447954168	40.038763901462	53.63356052645	21.773235278513	123.822911869776	307.614767262811	115.531921750162	214.609776898854	99.2498837206678	811.799747071881	56.4527851440801	115.664995130672	5.15937046967916	27.2055254486732	0	85.1263064675538	53.8355140096327	194.300647143772	1.22665939639033	21.8964104422185	8.13488932837839	34.2385343033058	6.52912318190479	133.621256048128	351.539700526366	343.099151731969	6.06202618239853	22.4887556004893	14.8223986282142	0	11.7257246589818	34.0872635504899	360.001987249545	9.77609751301689	24.9970434550732	19.3421458695158
MND1	592.186447731526	884.727524919403	1056.37747062223	1084.51448101546	756.90246127916	1236.6645542698	1573.70180791726	688.23135350322	1503.57869820506	623.679137625161	1078.31965547363	717.691814048517	338.798660842265	1256.49223090724	1182.21658287495	877.721241010048	162.730076438208	352.960347178332	1236.47267156145	1102.8876206949	990.422775730069	482.905994236209	129.13154737545	229.445264369495	1215.98158706661	1566.13667519443	1726.27853286457	1494.75262224586	1344.39155557902	1578.46669433275	2057.02712588996	1697.05876390653	628.775400732149	1635.86698384483	1340.98722701695	1284.02091426093
Chryseotalea	1427.62793459856	268.00140353398	351.673219654444	1282.54723997717	486.912653442805	601.932066200141	434.085958420512	351.516013886053	698.171595828146	1321.08121679025	616.693083282799	287.266340365523	960.502802438603	1093.2590782152	1537.19294050729	500.40463937008	493.084366951863	423.092533425492	933.487800653038	928.868779812006	642.656256941893	771.080324622366	561.504593643812	529.693823776445	1961.96291878467	1424.45891602153	1923.99384835202	1796.10194729241	1262.86836312385	1396.4104130232	1018.46294180871	863.13820918919	877.899582941873	1907.15368983104	1463.88935733773	2681.1189889898
Bryobacter	1462.52107545816	951.243535916993	1114.76337195482	1201.67522322841	1132.09519423796	704.765821250533	1303.37954440474	688.23135350322	954.852329588494	1593.94083950126	1109.04712080522	974.619795035503	266.567474266756	795.005910333451	840.733478602909	211.66541067608	466.166609947047	85.0783898736043	275.998364187823	208.592120528503	306.075210980237	158.353221152789	148.718916921165	203.892195483797	641.60797800987	545.37402476798	487.759952829912	1152.92353711842	858.2168805736	1018.7404677534	1053.64011578565	672.006052852514	917.899803747378	462.735282282799	655.130847218378	752.855831536537
Vicinamibacter	0	1.93735954361913	0	0	0	0	0	0	0	0	23.5815431614512	0	2.57968523483958	0	17.6450236249993	0	12.2353440930983	0	4.90663758556131	0	0	0	0	0	5.12261858690515	15.3626485850135	18.1860785471956	2.99850074673191	17.786878353857	3.87353790020306	0	13.3914249662639	0	49.6951623578358	0	0
Pelotalea	0	30.3519661833664	0	10.3682072754824	0	0	0	0	7.98562282809971	0	1.42918443402734	0	612.24529573526	0	0	1036.47029901711	2146.07935392945	90.826929729929	408.477578997979	671.874067779652	0	0	26.1164927276192	1.59706680535612	20.4904743476206	92.1758915100811	0	0	28.1625573936069	21.3044584511168	309.894151701663	132.696847392978	95.4391233254154	0	63.5341521149778	279.71718642069
Candidatus Koribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40327323363143	0	1.39892911901504	5.99700149346382	0	0	13.4008281816935	3.65220680898106	8.42109911694842	0	4.16617390917887	5.95142949831254
Teretinema	0	0	0	0	0	0	0	0	3.4224097834713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gracilinema	0	0	0	0	0	0	5.60834571602729	3.70016856722161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4261387498286	0	0	0	0	0
Salinispira	0	3.22893257269855	4.07343497669241	0	0	0	7.8516840024382	0	0	0	18.5793976423555	10.4288110363721	0	0	6.22765539705858	0	0	8.04795579885447	13.4932533602936	0	0	6.41972518186984	2.17637439396826	0	12.8065464672629	8.53480476945195	33.5742988563611	8.99550224019573	8.8934391769285	9.68384475050765	35.1771739769455	45.043883977433	0	61.1006094563555	28.1216738869574	50.5871507356566
Spirochaeta 2	6.97862817192034	128.511516393402	42.0921614258215	17.62595236832	73.5489476519725	9.75147677201995	93.098538886053	7.40033713444323	10.2672293504139	132.19286069229	259.396974775963	108.080405286038	0	32.243585716946	20.7588513235286	26.45817633451	35.4824978699852	5.74853985632462	0	0	2.0337223320946	2.13990839395661	2.90183252529102	0	59.5504410727723	13.6556876311231	82.0705083155493	22.4887556004893	100.792310671856	9.68384475050765	46.9028986359274	99.8269861121489	13.3334069351683	209.371421737112	54.1602608193254	443.381497624284
Spirochaeta	13.9572563438407	10.9783707471751	10.8624932711797	25.9205181887059	36.3089741573029	18.6164556556745	154.790341762353	59.2026970755458	15.9712456561994	35.590385571001	51.4506396249844	42.6633178760677	0	20.1522410730913	2.07588513235286	0	0	0	0	2.30488530970721	0	0	0	0	0	2.56044143083559	0	0	4.44671958846425	0	31.8269669315222	0	0	0	0	0
Candidatus Nitrosoarchaeum	26.9175658059785	78.1401682593049	87.5788519988867	51.8410363774119	96.823931086141	31.9139239811562	42.6234274418074	48.102191373881	63.8849826247977	65.2490402135019	77.8905516544903	78.6901196380805	47.2942293053923	63.4795593802375	46.7074154779394	69.0213295682869	40.3766355072245	10.3473717413843	56.426332233955	48.4025915038514	9.15175049442569	67.0504630106405	87.0549757587306	46.8472929571127	107.574990325008	15.3626485850135	44.2994221021431	115.442278749179	83.0054323179993	48.4192237525382	78.7298655674495	191.132156336675	40.000220805505	38.2897152593161	45.8279130009676	44.6357212373441
Acidiferrimicrobium	190.416854405255	193.090167847373	290.571695004058	125.455308033337	112.650919821376	135.634176919914	146.938657759915	81.4037084788755	206.485390269435	192.357560109934	119.336900241283	143.159133317472	278.606005362675	193.461514301676	859.416444794084	225.469676589737	283.859982959882	355.259763120861	327.518058836217	628.081246895215	719.937705561488	427.981678791323	512.898898845188	391.813722914034	283.665004249873	243.241935929381	245.745215240309	415.29235342237	152.670705870606	852.178338044673	281.417391815564	387.133921751992	680.705511953331	366.603656738133	281.737510608221	159.200739079861
Pleomorphovibrio	0	0	0	0	0	0	0	0	0	0	0	0	9.45884586107845	0	0	2.30071098560956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
type III	49.8473440851453	0	16.9726457362184	0	0	0	3.36500742961637	0	9.12642608925681	0	114.334754722188	0	6.87916062623888	5.03806026827282	19.7209087573522	113.885193787673	0	0	0	8.06709858397524	6.10116699628379	215.417444991632	18.1364532830689	469.005285172913	24.3324382877994	62.3040748169993	5.59571647606018	0	0	5.81030685030459	43.552691590504	70.6093316403004	41.4037373249964	207.742072151609	13.019293466184	0
Nitrosarchaeum	0	0	0	0	0	0	0	0	0	0	0	0	6.87916062623888	0	0	8.05248844963347	0	0	9.81327517112261	13.8293118582433	7.11802816233109	4.99311958589876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nitrosotenuis	0	0	0	0	0	0	0	0	0	0	0	0	1.71979015655972	0	0	0	0	0	0	12.6768692033897	10.168611660473	0	0	1.06471120357074	0	0	0	0	0	0	0	0	0	0	0	0
Methanosarcina	18.9419907523552	2.58314605815884	9.50468161228228	26.9573389162542	0	10.6379746603854	40.3800891553965	20.3509271197189	35.3649010958701	7.62651119378594	9.28969882117774	9.48073730579283	0	46.3501544681099	3.11382769852929	0	0	3.44912391379477	0	0	0	0	0	0	0	0	0	4.49775112009787	32.6092769820712	0	5.02531056813508	9.73921815728282	5.61406607796561	0	0	4.46357212373441
Methanoculleus	0	0	0	4.14728291019295	2.79299801210022	0	0	0	0	0	2.85836886805469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium	0	0	0	0	0	0	0	3.70016856722161	0	0	2.85836886805469	4.74036865289641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanothermobacter	0	0	0	0	0	0	2.24333828641092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomicroarcula	0	0	2.0367174883462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haloquadratum	0	0	4.07343497669241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halorubrum	0	0	2.0367174883462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophilus	29.9084064510872	49.079775105018	23.082798201257	89.1665825691484	24.2059827715352	69.1468352925051	42.6234274418074	164.657501241362	49.0545402297553	20.3373631834292	16.4356209913145	54.9882763735984	272.586739814715	14.1065687511639	0	449.788997686669	101.553355972716	213.845682655276	197.492162818843	870.094204414472	320.311267304899	446.527551538947	362.003607530055	263.516022883759	35.858330108336	24.7509338314107	27.0459629676242	25.4872563472212	0	0	25.1265528406754	48.6960907864141	10.5263738961855	11.4054470985197	10.4154347729472	0
