Genus	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
Mesobacillus	0	0	34.0277719350801	0	0	0	0	0	0	36.0376908242688	0	0	36.2031410124003	0	0	0	0	0	0	0	0	25.7223458184879	148.499774382259	68.9766065160399	0	0	0	0	0	0	0	0	0	0	0	0
Litchfieldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2405469270351	0	0	0	0	0	0	0	0	0	0	0
Ferdinandcohnia	0	0	0	0	0	0	0	0	0	19.5633178760316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.95925955959	0	0	0	0	0	0	0	0	0
Domibacillus	11.618794483481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Priestia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11840719891061	18.8778080991267	0	0	0	0	0	0	0	0	0	0	0	0
Niallia	22.5114143117444	0	41.7114623720337	0	0	0	0	0	0	26.7708560408854	122.495394000789	37.7966188000616	0	0	0	0	0	0	0	0	0	0	0	0	45.3917433299245	57.7779649810784	0	0	0	0	0	0	0	0	0	0
Vulcanibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.038859741308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus	0	0	0	25.955027068337	0	9.31836547770865	42.3699798573189	12.4369848319726	0	8.23718647411858	33.4078347274879	9.44915470001539	0	21.2343538893805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2726761313091	18.9148414409491	0	0
Parageobacillus	15.9758424147863	0	27.4417515605485	14.4194594824094	0	0	54.8317386388833	0	0	19.5633178760316	64.0316832276851	20.4731685167	0	22.0510598082029	0	0	0	0	0	0	0	2.85803842427643	0	0	22.2508545734924	20.3922229344983	24.9320992659833	0	0	0	0	26.8032194087214	11.7111848217434	17.270072619997	0	20.0015812647637
Planifilum	0	0	0	0	0	0	14.9541105378773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47962977979499	0	0	0	0	0	0	0	0	0
Pullulanibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.590642606416	0	0	0	0	0	0	0	0	0	0	0	0
Fictibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57286147884229	23.4473327971987	21.7820862682231	0	0	0	0	0	0	0	0	0	0	0	0
CL500-29 marine group	0	0	0	0	0	0	89.7246632272636	34.9420050041135	0	42.2155806798577	141.983297591824	0	102.273873360031	0	0	24.5492361498804	117.212682466019	98.8866877790586	75.6942616404629	18.6454940296264	36.573690739908	0	0	0	0	19.2593216603595	31.1651240824791	0	0	18.8412876789962	0	17.8688129391476	32.7913175008814	0	0	0
Phenylobacterium	0	69.7515920525776	111.962346367038	36.7696216801441	30.5560279126935	96.91100096817	67.2934974204477	65.1461110246183	0	0	183.743091001183	61.4195055501	69.6910464488705	0	32.7368167089933	0	0	35.6640513301523	0	55.9364820888791	42.879499488168	15.4334074910927	0	71.8808846851364	73.8728371839947	125.752041429406	127.153706256515	0	0	0	108.020007493251	140.965079853275	41.3795197034932	81.4160566371288	60.0709328447735	167.285952396206
Acidiferrimicrobium	41.3919553474009	0	70.2508839950041	0	23.9493191748138	32.9248913545706	0	7.69908584836398	0	50.4527671539763	0	14.1737320500231	119.470365340921	50.6357669669843	284.342636558114	0	0	72.1386492814444	0	84.8369978347999	176.56264495128	69.1645298674896	488.48609994164	125.61003081342	22.2508545734924	84.9675955604095	24.9320992659833	50.7299096238273	48.7461898152902	173.515114439128	109.820340951472	150.892198152802	107.742900360039	98.6861292571258	63.8253661475718	0
SWB02	212.769173978745	416.458034902154	259.050134731578	664.737082139075	309.689472088109	269.61137448837	661.719391301069	286.642888508321	303.730380392639	57.66030531883	250.558760456159	325.995837150531	266.093086441142	271.963070967835	1368.86660724605	199.90092293474	142.329685851594	110.234340475016	574.500037066077	271.291938131064	454.01822987472	209.208412657035	298.302178364361	243.959366204099	1347.5117529707	1139.69868178363	1225.41267892308	1757.5962534286	1547.24017302606	948.636926163412	1721.11878605913	1022.49318485122	1139.10791032824	1336.37466702358	1072.82931627463	710.965297683875
Parvibaculum	0	0	0	0	0	0	0	0	0	0	183.743091001183	10.23658425835	0	0	0	0	0	0	0	0	0	0	0	0	14.2405469270351	0	0	0	9.0270721880167	0	0	0	0	35.3625296504701	0	39.0939997447655
Luteitalea	27.5946368982673	14.3606218931777	6.58602037453164	35.3276757319031	18.994287621404	7.45469238216692	46.1085074917883	14.2136969508258	11.0670988807034	9.2668347833834	58.4637107731038	18.8983094000308	13.5761778796501	20.4176479705582	3.74135048102781	10.5211012070916	100.468013542302	26.7480384976142	48.5219625900403	27.9682410444395	65.580410981904	35.4396764610277	29.9604807964206	55.9073547551061	0	0	3.7398148898975	0	0	0	0	7.94169463962115	0	0	0	7.27330227809591
Vicinamibacter	0	0	0	0	0	0	0	0	0	0	19.4879035910346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94352532816199	0	0	0	20.5596102619012	0	0
Hydrogenispora	13.0711437939161	0	0	0	15.6909332524642	0	0	32.5730555123092	0	0	83.5195868187197	39.3714779167308	0	29.4014130776038	0	0	0	0	0	0	0	0	0	0	8.90034182939696	22.6580254827759	0	0	18.9568515948351	0	16.2030011239876	13.897965619337	0	0	0	62.7322321485772
BBMC-4	0	0	0	0	0	3.10612182590288	11.215582903408	4.14566161065753	0	0	11.1359449091626	0	0	10.6171769446903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
possible genus 04	0	0	20.8557311860169	0	0	0	0	0	0	0	0	0	43.4437692148803	12.2505887823349	0	32.7323148665072	0	12.1581993170974	0	102.550217162945	0	242.933266063497	42.9867767948643	34.1252684868829	0	0	44.87777867877	0	0	7.88705065632398	28.8053353315335	0	12.4919304765263	22.2043790828533	0	0
Luteolibacter	51.5584005204468	0	29.6370916853924	75.7021622826496	125.527466019714	103.744468985156	82.247607958325	43.8255655983796	104.522600539977	43.2452289891225	66.8156694549758	102.3658425835	123.995757967471	217.243774406739	34.1398231393788	432.534160735988	240.704615778432	182.372989756461	318.304074590664	115.602062983683	189.1742624478	604.189322892038	184.973403177901	50.0987984169132	49.8419142446229	20.3922229344983	73.5496928346508	0	0	59.5910494033368	41.4076695390795	185.637112201144	35.1335544652301	0	46.9304162849793	38.1848369600035
Neochlamydia	0	26.6697263730444	0	7.20972974120472	6.60670873787967	15.5306091295144	12.4617587815644	0	0	24.7115594223557	0	3.14971823333846	0	49.819061048162	16.3684083544967	15.1971461880212	0	0	0	46.6137350740659	50.44646998608	0	0	0	8.90034182939696	10.1961114672491	4.98641985319666	0	0	6.57254221360332	0	0	6.24596523826313	0	0	0
Waddlia	0	0	16.4650509363291	11.5355675859276	12.3875788835244	0	19.938814050503	0	12.2967765341149	46.334173916917	0	0	9.95586377841007	0	0	0	0	0	0	0	0	0	0	0	10.6804101952763	0	0	0	0	0	0	0	0	4.93430646285629	0	0
Verrucomicrobium	0	0	0	0	0	8.69714111252808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.656264495128	0	22.1447031973543	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Protochlamydia	9.44027051782828	22.5666915464222	0	0	0	0	13.7079346597208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.2977148853042	0	16.6995994723044	0	0	17.4524694861883	0	0	0	0	0	0	0	0	8.1824650628579
SH-PL14	0	0	0	10.8145946118071	0	0	0	0	17.2154871477609	129.735686967368	97.439517955173	6.29943646667693	50.6843974173604	76.7703563692989	70.6179903293999	85.3378209019652	0	55.9277168586479	58.2263551080483	75.5142508199868	51.707631735732	72.0225682917661	104.21036798755	103.101875002923	25.8109913052512	29.4554331276086	28.6719141558808	20.2919638495309	52.3570186904968	20.1557961217168	0	35.7376258782952	21.0801326791381	15.6253037990449	0	0
Mariniblastus	0	0	0	0	0	0	0	0	0	0	0	0	9.05078525310007	0	0	28.0562698855776	0	18.642572286216	48.5219625900403	27.0359663429582	73.1473814798159	0	0	0	0	0	0	0	12.6379010632234	0	0	0	0	0	0	0
Planctomicrobium	0	0	0	7.20972974120472	0	0	0	0	0	12.3557797111779	0	0	58.8301041451504	0	61.7322829369589	26.8872586403452	0	15.4003858016567	0	0	0	24.5791304487773	0	0	64.0824611716581	117.821732510434	69.8098779447533	0	15.3460227196284	35.9298974343648	19.8036680404293	12.9052537893844	49.967721906105	49.3430646285629	31.9126830737859	55.4589298704813
Pir4 lineage	121.99734207655	96.4213184256219	70.2508839950041	59.1197838778787	37.1627366505731	29.1975451634871	117.140532546705	62.1849241598629	49.1871061364598	340.813590366656	169.82315986473	53.5452099667539	108.609423037201	44.1021196164057	54.7172507850317	82.9997984115004	64.8855920794033	39.7167844358514	62.1081121152516	36.3587133577714	80.7143519777279	113.749929286202	251.407512769964	71.8808846851364	47.1718116958039	0	0	0	0	28.0428467780408	0	16.8761011091949	85.882022026118	23.0267634933294	0	50.0039531619094
Pirellula	62.4510203487102	63.5970398126442	47.1998126841434	20.9082162494937	46.2469611651577	18.0155065902367	39.8776281010061	11.2525100860704	30.7419413352874	126.646742039573	136.415325137242	36.2217596833923	263.377850865212	28.5847071587815	76.2300160509416	99.365955844754	0	245.595626205367	19.4087850360161	137.976655819235	301.417658166828	118.322790765044	84.6709239898843	190.956289618089	33.8212989517084	0	0	17.9505834053543	0	8.76338961813776	45.0083364555212	8.9344064695738	29.6683348817499	19.7372258514252	22.52659981679	0
Schlesneria	0	0	0	0	0	0	0	0	0	0	0	0	26.2472772339902	0	0	22.2112136594156	0	0	44.6402055828371	0	0	17.7198382305139	19.5394439976656	25.4124339795937	0	0	0	0	0	0	0	0	0	0	0	0
Planctopirus	14.5234931043512	0	0	0	0	0	0	0	0	16.4743729482372	0	0	0	0	0	74.8167196948736	0	0	38.8175700720322	41.020086865178	87.0201607259879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bremerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.4087850360161	10.2550217162945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseimaritima	0	0	0	0	0	0	0	0	0	31.9190975872095	55.6797245458132	14.1737320500231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abditibacterium	0	24.6182089597333	0	10.8145946118071	0	0	0	14.2136969508258	18.4451648011724	9.2668347833834	55.6797245458132	14.1737320500231	17.1964919808901	56.3527083987406	0	10.5211012070916	0	0	0	0	0	0	39.0788879953312	35.5774075714311	0	11.3290127413879	11.2194446696925	0	0	0	0	0	0	14.8029193885689	15.9563415368929	4.54581392380994
Roseimicrobium	47.927527244359	125.142562211977	82.3252546816455	36.0486487060236	96.6231152914901	0	0	0	87.3071133922161	114.290962328395	122.495394000789	25.1977458667077	0	52.269178804629	30.8661414684794	0	0	0	0	0	30.267881991648	34.8680687761725	28.6578511965762	30.4949207755124	24.0309229393718	0	0	0	33.4001670956618	21.0321350835306	0	30.774066728532	31.2298261913156	41.9416049342785	0	0
Prosthecobacter	0	92.3182835989997	0	44.7003243954693	0	36.652237545654	46.1085074917883	0	0	46.334173916917	0	0	140.287171423051	58.8028261552076	9.821045012698	90.0138658828948	0	0	0	44.7491856711033	32.790205490952	42.8705763641465	144.591885582725	0	31.1511964028893	28.3225318534698	0	0	0	0	0	0	23.4223696434867	56.7445243228473	13.1405165597942	78.187999489531
Brevifollis	19.6067156908741	0	0	0	31.3818665049284	13.6669360339727	0	0	0	0	0	0	0	0	0	0	0	25.9374918764744	0	0	29.006720241996	9.14572295768458	0	47.9205897900909	0	0	0	0	0	0	0	0	0	0	0	0
DEV008	0	0	0	10.0936216376866	0	0	0	0	0	0	0	0	89.6027740056907	0	15.4330707342397	91.1828771281272	0	32.421864845593	48.5219625900403	60.5978555962857	65.580410981904	65.7348837583579	168.039218379924	119.075404932953	12.4604785611557	0	0	67.1195727330638	29.7893382204551	19.2794571599031	0	4.96355914976322	28.887589226967	0	0	31.8206974666696
DEV114	0	0	0	0	1.65167718446992	0	0	0	0	63.838195174419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oikopleura	0	0	0	51.1890811625535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8910431341116	0	0	0	0	0	0	0	0	0	0	0	17.2740929104778
ADurb.Bin063-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.828677406993	0	1.56149130956578	0	0	0
SH3-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2240514430834	0	0	0	0	0	0	16.005015175948	0	0	0	0	0	13.267822517001	0	8.32522013723087	0	0	0	0	0	9.09162784761988
Terrimicrobium	0	0	0	0	0	0	0	0	28.2825860284644	0	0	0	51.5894759426704	0	0	31.5633036212748	0	0	0	0	47.924146486776	30.2952072973302	53.4078135936193	39.9338248250758	0	0	7.47962977979499	0	0	0	0	0	0	0	0	0
RS25G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.4371688730537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ellin517	114.735595524374	38.978830852911	51.5904929338312	82.1909190497338	28.9043507282235	103.744468985156	23.6773416849723	14.8059343237769	0	169.891971028696	283.966595183647	177.171650625289	0	155.174124576242	70.6179903293999	0	0	25.9374918764744	0	0	0	12.003761381961	54.7104431934637	169.174203349866	55.1821193422611	99.6953121242138	11.2194446696925	0	35.2055815332651	58.2765409606161	0	32.7594903884372	78.0745654782891	37.8296828818982	107.001349129753	99.0987435390567
Chthoniobacter	116.18794483481	449.282313515132	183.310900424464	115.355675859276	378.234075243611	132.942014148643	143.310225987991	139.768020016454	297.581992125582	653.826676383162	476.061644866702	188.983094000308	82.3621458032106	204.993185624404	115.981864911862	60.7885847520848	142.329685851594	92.40231480994	97.0439251800806	13.0518458207385	42.879499488168	135.471021310703	101.605108787861	67.5244674314917	382.714698664069	206.18803189326	137.126545962908	99.1184388034779	133.600668382647	148.101284546528	12.6023342075459	20.8469484290055	151.464657027881	238.491479038054	382.013588559731	254.565579733357
Pedosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11840719891061	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Xiphinematobacter	0	0	0	0	0	0	0	0	18.4451648011724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7646066078354	0	0	0
Gemmata	0	32.8242786129777	0	20.1872432753732	0	0	0	0	0	32.9487458964743	0	0	129.426229119331	0	204.838938836273	81.830787166268	0	94.8339546733595	75.6942616404629	76.4465255214681	176.56264495128	50.3014762672652	212.328624774633	33.3991989446088	26.7010254881909	40.7844458689965	39.8913588255733	67.1195727330638	114.643816787812	91.1392520286327	84.6156725363798	246.192533828256	100.716189466993	40.2968361133264	0	52.7314415161953
Fimbriiglobus	21.7852396565268	0	53.785833058675	0	0	12.4244873036115	0	27.2429191557495	0	0	0	10.23658425835	64.2605752970105	0	23.8511093165523	163.661574332536	50.2340067711509	0	236.787177439397	108.143865371833	215.658659190492	96.6016987405434	0	93.6629709533595	40.941572415226	0	102.221606990532	0	80.3409424733486	18.4031181980893	25.2046684150918	45.6647441778216	29.6683348817499	22.2043790828533	31.9126830737859	0
Zavarzinella	0	0	12.0743706866413	0	0	9.93958984288923	0	0	0	0	0	0	0	0	0	39.7463823379016	140.23660223613	16.2109324227965	0	58.733306193323	0	0	0	0	0	0	6.23302481649583	0	0	0	0	0	0	0	0	0
Telmatocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11840719891061	41.385963909624	0	0	0	0	0	0	0	0	0	0	0	0
Ga0074140	0	0	0	0	0	0	0	0	0	0	0	0	28.0574342846102	0	0	9.3520899618592	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81986428997577	0	0	0	4.11192205238024	0	0
Stenotrophobacter	58.8201470726224	0	0	37.4905946542645	315.470342233754	70.8195776305858	134.586994840895	82.3209948401995	47.9574284830483	0	0	543.326395250885	38.0132980630203	0	294.163681570812	38.5773710926692	110.933431619625	47.8222506472497	87.3395326620725	0	0	16.005015175948	0	23.9602948950455	36.4914015005275	52.1134586103845	0	1172.25114238444	287.963602797733	329.941619122887	0	75.4460990764009	420.041162273195	0	55.3778912162755	0
JGI 0001001-H03	538.82159417143	112.833457732111	524.686289837687	313.623243742405	94.1455995147852	126.729770496838	291.605155488607	137.39907052465	147.561318409379	124.587445421043	225.502884410543	32.2846118917193	92.3180095816207	79.2204741257658	50.040562683747	0	0	0	0	0	20.178587994432	0	58.6183319929968	68.2505369737658	25.8109913052512	0	89.7555573575399	81.1678553981237	0	105.59884489856	68.4126714123922	17.8688129391476	86.6627676809009	71.5474437114162	26.2810331195884	37.2756741752415
Blastocatella	0	0	51.5904929338312	0	0	31.6824426242094	0	0	18.4451648011724	0	0	0	27.1523557593002	0	21.0450964557814	0	0	0	0	0	0	0	0	13.0692517609339	33.8212989517084	0	0	0	0	11.3924065035791	0	0	24.2031152982696	46.8759113971348	0	90.0071156914369
Aridibacter	0	24.6182089597333	0	19.4662703012527	0	33.5461157197512	0	0	0	17.504021257502	0	11.0240138166846	40.7285336389503	0	0	0	0	0	0	0	0	0	0	27.590642606416	51.6219826105023	44.1831496914129	93.4953722474374	0	0	0	0	18.8615247691002	0	613.498770215132	27.219641445288	0
Sumerlaea	23.9637636221795	0	0	0	0	0	0	0	0	30.8894492779447	0	3.93714779167308	0	0	61.2646141268304	0	0	0	0	0	0	0	0	0	67.6425979034169	0	0	87.4115365825947	107.422159037399	4.81986428997577	151.228010490551	31.7667785584846	267.795759590532	5.75669087333234	9.38608325699585	18.1832556952398
type III	5.80939724174048	0	0	0	0	0	0	0	0	0	119.711407773498	0	0	0	0	30.3942923760424	0	0	0	0	0	50.3014762672652	0	286.797469198271	0	47.5818535138293	0	0	0	0	0	25.8105075787687	17.1764044052236	56.7445243228473	0	0
UBA12409	0	28.7212437863555	0	0	8.25838592234958	0	18.6926381723466	10.0680353401683	20.9045201079954	10.2964830926482	0	18.8983094000308	12.6710993543401	8.16705918822328	13.0947266835973	15.1971461880212	0	0	60.16723361165	0	26.484396742692	16.5766228608033	31.263110396265	13.0692517609339	8.90034182939696	12.4619140155267	0	63.9977321408283	7.22165775041336	21.0321350835306	0	15.8833892792423	17.1764044052236	0	44.1145913078805	39.0939997447655
OLB13	0	0	0	0	0	0	0	17.7671211885323	0	0	236.638829319706	11.0240138166846	0	22.8677657270252	9.821045012698	0	0	0	0	27.0359663429582	0	0	0	0	45.3917433299245	0	23.6854943026841	0	8.12436496921503	0	0	0	0	38.6520672923743	0	20.9107440495257
Desulfobulbus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.0984722997608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.4076695390795	0	14.8341674408749	0	0	0
Desulfocastanea	0	0	0	0	0	0	0	0	0	0	0	0	9.05078525310007	0	0	0	0	0	91.2212896692757	78.3110749244307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.3704645523889
Desulfopila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.635451933078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLB17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98542365990529	0	0	0	0
Muricauda	0	4.10303482662221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labrys	21.7852396565268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.6447538622741	0	0	0	0	0	0	0	0	30.9115346819076
Aquaticitalea	0	0	0	0	0	0	0	0	0	21.6226144945613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium	543.904816757952	332.345820956399	125.134387116101	121.123459652239	321.251212379399	365.279926726179	115.894356668549	336.390827836211	152.480029023025	136.943225132221	161.471201182858	430.723968409035	144.812564049601	542.292730098026	259.088520811176	475.787576809587	142.329685851594	317.734275486811	27.1722990504226	166.877171565156	213.136335691188	353.825156925422	511.933432738839	45.0163116209945	41.8316065981657	43.0502484172741	119.67407647672	13.267822517001	6.31895053161169	218.20840149163	937.973731733061	752.475567104104	138.972726551355	17.270072619997	137.975423877839	116.372836449535
Crocinitomix	57.3677977621872	0	0	0	0	26.7126477027648	13.7079346597208	0	0	8.23718647411858	11.1359449091626	21.2605980750346	0	0	0	0	0	0	0	6.52592291036923	0	6.85929221826343	0	0	28.4810938540703	15.8606178379431	0	0	0	0	0	0	0	0	37.5443330279834	26.3657207580977
Apibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31450844272066	0	0	0	0	0	0
Chryseobacterium	0	0	0	0	44.5952839806877	13.0457116687921	36.1391004665367	5.33013635655968	56.5651720569287	6.17788985558893	0	0	0	213.160244812628	0	0	0	10.5371060748177	0	0	0	0	15.6315551981325	0	8.01030764645726	0	0	0	0	0	0	0	152.245402682664	0	0	0
Ignavibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.421007867913	0	0	0	0	67.2780460723872
Edaphobaculum	50.8322258652292	32.8242786129777	60.3718534332067	134.821946160528	56.1570242719772	81.3803918386556	21.1849899286595	0	0	98.8462376894229	25.0558760456159	55.9074986417577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0482826650599	11.7351938444217	14.8977623508342	0	13.897965619337	34.3528088104472	0	13.1405165597942	29.0932091123836
Nemorincola	24.689938277397	0	0	20.9082162494937	43.7694453884528	27.3338720679454	0	21.3205454262387	0	0	50.1117520912318	13.3863024916885	0	24.5011775646698	23.3834405064238	0	0	10.5371060748177	0	0	0	0	0	0	30.2611622199496	0	0	25.7551848859431	0	17.9649487171824	100.818673660367	0	17.9571500600065	0	0	43.6398136685754
Taibaiella	0	0	0	0	0	0	0	12.4369848319726	0	6.17788985558893	0	44.0960552667385	0	13.8840006199796	0	15.1971461880212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rurimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5371060748177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rs-D38 termite group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.690112452324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkaliflexus	0	0	0	0	0	0	0	0	0	0	19.4879035910346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edaphocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01503215192714	0	0	10.5371060748177	0	0	0	0	0	0	0	0	0	0	0	34.6153889916441	0	3.97084731981058	39.0372827391445	0	9.38608325699585	0
Fermentimonas	9.44027051782828	8.20606965324442	6.58602037453164	0	0	6.21224365180577	29.9082210757545	5.33013635655968	4.91871061364598	0	0	17.3234502833616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.540608282025	0	0	0	0	0	0	0
Dysgonomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3661574332536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fluviicola	9.44027051782828	41.0303482662221	0	28.8389189648189	0	83.8652892993779	0	11.2525100860704	0	0	0	15.7485911666923	110.419580087821	46.5522373728727	0	43.2534160735988	0	53.4960769952284	0	15.8486699251824	0	44.013791733857	276.157475167007	81.3197887346997	0	0	0	0	0	6.57254221360332	0	8.9344064695738	31.2298261913156	0	21.5879914910905	10.0007906323819
Litorilinea	16.7020170700039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WCHB1-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3661574332536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavipsychrobacter	0	0	0	0	0	6.21224365180577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminofilibacter	0	0	0	15.1404324565299	9.9100631068195	0	0	6.51461110246183	18.4451648011724	4.11859323705929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wb1-A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5211012070916	0	0	0	0	11.350455746868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophobacter	0	0	0	55.5149190072763	27.2526735437536	29.8187695286677	39.8776281010061	9.47579796721721	44.2683955228138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter	0	0	0	0	0	0	0	0	0	9.2668347833834	0	3.14971823333846	0	0	0	0	0	0	0	0	0	0	0	0	6.23023928057787	0	0	15.6092029611776	0	0	0	0	0	0	13.1405165597942	0
Anaerobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.1081121152516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1832556952398
Romboutsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9344064695738	0	0	0	0
Anaerovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.2804111656741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinibacterium	0	0	0	0	0	0	0	0	0	176.069860884285	144.767283819114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ilumatobacter	105.295325006546	94.3698010123108	136.11108774032	159.335027280624	93.3197609225503	177.048944076464	234.281065093411	158.719615950888	0	123.557797111779	122.495394000789	81.1052445084654	98.6535592587907	180.492008059735	0	132.098270711261	0	161.298777606825	229.02366342499	67.1237785066549	117.288042717636	128.611729092439	126.355071184904	14.5213908454821	28.4810938540703	0	47.3709886053683	8.5850616286477	0	0	0	0	0	0	0	0
C1-B045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.656264495128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oryzobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4745979512921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces	95.8550544887179	0	152.57613867665	190.336865167805	107.359016990545	0	89.7246632272636	72.2529595000312	113.130344113857	256.382429006941	0	0	0	299.731072207794	41.1548552913059	23.380224904648	0	173.456976923922	87.3395326620725	68.9883279096175	170.25683620302	0	119.841923185682	137.227143489806	76.5429397328138	73.6385828190215	64.8234580915566	0	0	63.9727442124056	0	0	210.801326791381	286.189774845665	70.3956244274689	0
